Year,State,Variable_ID,Variable,Value
1997 - 1998,Madhya Pradesh,55,Electricity Quantity,8.0
1997 - 1998,Maharashtra,55,Electricity Quantity,768.0
1997 - 1998,Manipur,55,Electricity Quantity,
1997 - 1998,Meghalaya,55,Electricity Quantity,
1997 - 1998,Mizoram,55,Electricity Quantity,
1997 - 1998,Nagaland,55,Electricity Quantity,
1997 - 1998,Orissa,55,Electricity Quantity,4.0
1997 - 1998,Puducherry,55,Electricity Quantity,10.0
1997 - 1998,Punjab,55,Electricity Quantity,453.0
1997 - 1998,Rajasthan,55,Electricity Quantity,112.0
1997 - 1998,Sikkim,55,Electricity Quantity,
1997 - 1998,Tamil Nadu,55,Electricity Quantity,1576.0
1997 - 1998,Telangana,55,Electricity Quantity,
1997 - 1998,Tripura,55,Electricity Quantity,
1997 - 1998,Uttar Pradesh,55,Electricity Quantity,204.0
1997 - 1998,Uttarakhand,55,Electricity Quantity,
1997 - 1998,West Bengal,55,Electricity Quantity,29.0
1998 - 1999,Andaman & Nicobar Islands,55,Electricity Quantity,
1998 - 1999,Andhra Pradesh,55,Electricity Quantity,40.0
1998 - 1999,Arunachal Pradesh,55,Electricity Quantity,
1998 - 1999,Assam,55,Electricity Quantity,
1998 - 1999,Bihar,55,Electricity Quantity,
1998 - 1999,Chandigarh,55,Electricity Quantity,3.0
1998 - 1999,Chhattisgarh,55,Electricity Quantity,5.0
1998 - 1999,Dadra & Nagar Haveli,55,Electricity Quantity,3.0
1998 - 1999,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1998 - 1999,Daman & Diu,55,Electricity Quantity,21.0
1998 - 1999,Delhi,55,Electricity Quantity,598.0
1998 - 1999,Goa,55,Electricity Quantity,6.0
1998 - 1999,"Goa, Daman & Diu",55,Electricity Quantity,
1998 - 1999,Gujarat,55,Electricity Quantity,236.0
1998 - 1999,Haryana,55,Electricity Quantity,77.0
1998 - 1999,Himachal Pradesh,55,Electricity Quantity,4.0
1998 - 1999,Jammu & Kashmir,55,Electricity Quantity,0.0
1998 - 1999,Jharkhand,55,Electricity Quantity,
1998 - 1999,Karnataka,55,Electricity Quantity,573.0
1998 - 1999,Kerala,55,Electricity Quantity,33.0
1998 - 1999,Ladakh,55,Electricity Quantity,
1998 - 1999,Lakshadweep,55,Electricity Quantity,
1998 - 1999,Madhya Pradesh,55,Electricity Quantity,13.0
1998 - 1999,Maharashtra,55,Electricity Quantity,749.0
1998 - 1999,Manipur,55,Electricity Quantity,
1998 - 1999,Meghalaya,55,Electricity Quantity,
1998 - 1999,Mizoram,55,Electricity Quantity,
1998 - 1999,Nagaland,55,Electricity Quantity,
1998 - 1999,Orissa,55,Electricity Quantity,4.0
1998 - 1999,Puducherry,55,Electricity Quantity,
1998 - 1999,Punjab,55,Electricity Quantity,503.0
1998 - 1999,Rajasthan,55,Electricity Quantity,73.0
1998 - 1999,Sikkim,55,Electricity Quantity,
1998 - 1999,Tamil Nadu,55,Electricity Quantity,1638.0
1998 - 1999,Telangana,55,Electricity Quantity,
1998 - 1999,Tripura,55,Electricity Quantity,
1998 - 1999,Uttar Pradesh,55,Electricity Quantity,218.0
1998 - 1999,Uttarakhand,55,Electricity Quantity,11.0
1998 - 1999,West Bengal,55,Electricity Quantity,62.0
1999 - 2000,Andaman & Nicobar Islands,55,Electricity Quantity,
1999 - 2000,Andhra Pradesh,55,Electricity Quantity,38.0
1999 - 2000,Arunachal Pradesh,55,Electricity Quantity,
1999 - 2000,Assam,55,Electricity Quantity,
1999 - 2000,Bihar,55,Electricity Quantity,
1999 - 2000,Chandigarh,55,Electricity Quantity,
1999 - 2000,Chhattisgarh,55,Electricity Quantity,
1999 - 2000,Dadra & Nagar Haveli,55,Electricity Quantity,17.0
1999 - 2000,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1999 - 2000,Daman & Diu,55,Electricity Quantity,7.0
1999 - 2000,Delhi,55,Electricity Quantity,675.0
1999 - 2000,Goa,55,Electricity Quantity,6.0
1999 - 2000,"Goa, Daman & Diu",55,Electricity Quantity,
1999 - 2000,Gujarat,55,Electricity Quantity,205.0
1999 - 2000,Haryana,55,Electricity Quantity,142.0
1999 - 2000,Himachal Pradesh,55,Electricity Quantity,
1999 - 2000,Jammu & Kashmir,55,Electricity Quantity,6.0
1999 - 2000,Jharkhand,55,Electricity Quantity,
1999 - 2000,Karnataka,55,Electricity Quantity,572.0
1999 - 2000,Kerala,55,Electricity Quantity,46.0
1999 - 2000,Ladakh,55,Electricity Quantity,
1999 - 2000,Lakshadweep,55,Electricity Quantity,
1999 - 2000,Madhya Pradesh,55,Electricity Quantity,14.0
1999 - 2000,Maharashtra,55,Electricity Quantity,680.0
1999 - 2000,Manipur,55,Electricity Quantity,
1999 - 2000,Meghalaya,55,Electricity Quantity,
1999 - 2000,Mizoram,55,Electricity Quantity,
1999 - 2000,Nagaland,55,Electricity Quantity,
1999 - 2000,Orissa,55,Electricity Quantity,3.0
1999 - 2000,Puducherry,55,Electricity Quantity,
1999 - 2000,Punjab,55,Electricity Quantity,512.0
1999 - 2000,Rajasthan,55,Electricity Quantity,72.0
1999 - 2000,Sikkim,55,Electricity Quantity,
1999 - 2000,Tamil Nadu,55,Electricity Quantity,1766.0
1999 - 2000,Telangana,55,Electricity Quantity,
1999 - 2000,Tripura,55,Electricity Quantity,
1999 - 2000,Uttar Pradesh,55,Electricity Quantity,244.0
1999 - 2000,Uttarakhand,55,Electricity Quantity,
1999 - 2000,West Bengal,55,Electricity Quantity,59.0
2000 - 2001,Andaman & Nicobar Islands,55,Electricity Quantity,
2000 - 2001,Andhra Pradesh,55,Electricity Quantity,34.0
2000 - 2001,Arunachal Pradesh,55,Electricity Quantity,
2000 - 2001,Assam,55,Electricity Quantity,
2000 - 2001,Bihar,55,Electricity Quantity,
2000 - 2001,Chandigarh,55,Electricity Quantity,
2000 - 2001,Chhattisgarh,55,Electricity Quantity,
2000 - 2001,Dadra & Nagar Haveli,55,Electricity Quantity,9.0
2000 - 2001,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2000 - 2001,Daman & Diu,55,Electricity Quantity,11.0
2000 - 2001,Delhi,55,Electricity Quantity,562.0
2000 - 2001,Goa,55,Electricity Quantity,3.0
2000 - 2001,"Goa, Daman & Diu",55,Electricity Quantity,
2000 - 2001,Gujarat,55,Electricity Quantity,142.0
2000 - 2001,Haryana,55,Electricity Quantity,192.0
2000 - 2001,Himachal Pradesh,55,Electricity Quantity,
2000 - 2001,Jammu & Kashmir,55,Electricity Quantity,6.0
2000 - 2001,Jharkhand,55,Electricity Quantity,
2000 - 2001,Karnataka,55,Electricity Quantity,581.0
2000 - 2001,Kerala,55,Electricity Quantity,43.0
2000 - 2001,Ladakh,55,Electricity Quantity,
2000 - 2001,Lakshadweep,55,Electricity Quantity,
2000 - 2001,Madhya Pradesh,55,Electricity Quantity,21.0
2000 - 2001,Maharashtra,55,Electricity Quantity,731.0
2000 - 2001,Manipur,55,Electricity Quantity,
2000 - 2001,Meghalaya,55,Electricity Quantity,
2000 - 2001,Mizoram,55,Electricity Quantity,
2000 - 2001,Nagaland,55,Electricity Quantity,
2000 - 2001,Orissa,55,Electricity Quantity,
2000 - 2001,Puducherry,55,Electricity Quantity,4.0
2000 - 2001,Punjab,55,Electricity Quantity,474.0
2000 - 2001,Rajasthan,55,Electricity Quantity,91.0
2000 - 2001,Sikkim,55,Electricity Quantity,
2000 - 2001,Tamil Nadu,55,Electricity Quantity,2126.0
2000 - 2001,Telangana,55,Electricity Quantity,
2000 - 2001,Tripura,55,Electricity Quantity,
2000 - 2001,Uttar Pradesh,55,Electricity Quantity,195.0
2000 - 2001,Uttarakhand,55,Electricity Quantity,3.0
2000 - 2001,West Bengal,55,Electricity Quantity,56.0
2001 - 2002,Andaman & Nicobar Islands,55,Electricity Quantity,
2001 - 2002,Andhra Pradesh,55,Electricity Quantity,52.0
2001 - 2002,Arunachal Pradesh,55,Electricity Quantity,
2001 - 2002,Assam,55,Electricity Quantity,
2001 - 2002,Bihar,55,Electricity Quantity,
2001 - 2002,Chandigarh,55,Electricity Quantity,
2001 - 2002,Chhattisgarh,55,Electricity Quantity,
2001 - 2002,Dadra & Nagar Haveli,55,Electricity Quantity,25.0
2001 - 2002,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2001 - 2002,Daman & Diu,55,Electricity Quantity,29.0
2001 - 2002,Delhi,55,Electricity Quantity,637.0
2001 - 2002,Goa,55,Electricity Quantity,
2001 - 2002,"Goa, Daman & Diu",55,Electricity Quantity,
2001 - 2002,Gujarat,55,Electricity Quantity,188.0
2001 - 2002,Haryana,55,Electricity Quantity,191.0
2001 - 2002,Himachal Pradesh,55,Electricity Quantity,
2001 - 2002,Jammu & Kashmir,55,Electricity Quantity,9.0
2001 - 2002,Jharkhand,55,Electricity Quantity,
2001 - 2002,Karnataka,55,Electricity Quantity,608.0
2001 - 2002,Kerala,55,Electricity Quantity,41.0
2001 - 2002,Ladakh,55,Electricity Quantity,
2001 - 2002,Lakshadweep,55,Electricity Quantity,
2001 - 2002,Madhya Pradesh,55,Electricity Quantity,19.0
2001 - 2002,Maharashtra,55,Electricity Quantity,624.0
2001 - 2002,Manipur,55,Electricity Quantity,
2001 - 2002,Meghalaya,55,Electricity Quantity,
2001 - 2002,Mizoram,55,Electricity Quantity,
2001 - 2002,Nagaland,55,Electricity Quantity,
2001 - 2002,Orissa,55,Electricity Quantity,3.0
2001 - 2002,Puducherry,55,Electricity Quantity,5.0
2001 - 2002,Punjab,55,Electricity Quantity,513.0
2001 - 2002,Rajasthan,55,Electricity Quantity,100.0
2001 - 2002,Sikkim,55,Electricity Quantity,
2001 - 2002,Tamil Nadu,55,Electricity Quantity,1654.0
2001 - 2002,Telangana,55,Electricity Quantity,
2001 - 2002,Tripura,55,Electricity Quantity,
2001 - 2002,Uttar Pradesh,55,Electricity Quantity,208.0
2001 - 2002,Uttarakhand,55,Electricity Quantity,6.0
2001 - 2002,West Bengal,55,Electricity Quantity,62.0
2002 - 2003,Andaman & Nicobar Islands,55,Electricity Quantity,
2002 - 2003,Andhra Pradesh,55,Electricity Quantity,39.0
2002 - 2003,Arunachal Pradesh,55,Electricity Quantity,
2002 - 2003,Assam,55,Electricity Quantity,
2002 - 2003,Bihar,55,Electricity Quantity,
2002 - 2003,Chandigarh,55,Electricity Quantity,
2002 - 2003,Chhattisgarh,55,Electricity Quantity,
2002 - 2003,Dadra & Nagar Haveli,55,Electricity Quantity,22.0
2002 - 2003,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2002 - 2003,Daman & Diu,55,Electricity Quantity,62.0
2002 - 2003,Delhi,55,Electricity Quantity,581.0
2002 - 2003,Goa,55,Electricity Quantity,
2002 - 2003,"Goa, Daman & Diu",55,Electricity Quantity,
2002 - 2003,Gujarat,55,Electricity Quantity,107.0
2002 - 2003,Haryana,55,Electricity Quantity,184.0
2002 - 2003,Himachal Pradesh,55,Electricity Quantity,5.0
2002 - 2003,Jammu & Kashmir,55,Electricity Quantity,8.0
2002 - 2003,Jharkhand,55,Electricity Quantity,
2002 - 2003,Karnataka,55,Electricity Quantity,622.0
2002 - 2003,Kerala,55,Electricity Quantity,41.0
2002 - 2003,Ladakh,55,Electricity Quantity,
2002 - 2003,Lakshadweep,55,Electricity Quantity,
2002 - 2003,Madhya Pradesh,55,Electricity Quantity,16.0
2002 - 2003,Maharashtra,55,Electricity Quantity,668.0
2002 - 2003,Manipur,55,Electricity Quantity,
2002 - 2003,Meghalaya,55,Electricity Quantity,
2002 - 2003,Mizoram,55,Electricity Quantity,
2002 - 2003,Nagaland,55,Electricity Quantity,
2002 - 2003,Orissa,55,Electricity Quantity,
2002 - 2003,Puducherry,55,Electricity Quantity,3.0
2002 - 2003,Punjab,55,Electricity Quantity,424.0
2002 - 2003,Rajasthan,55,Electricity Quantity,121.0
2002 - 2003,Sikkim,55,Electricity Quantity,
2002 - 2003,Tamil Nadu,55,Electricity Quantity,2005.0
2002 - 2003,Telangana,55,Electricity Quantity,
2002 - 2003,Tripura,55,Electricity Quantity,
2002 - 2003,Uttar Pradesh,55,Electricity Quantity,197.0
2002 - 2003,Uttarakhand,55,Electricity Quantity,3.0
2002 - 2003,West Bengal,55,Electricity Quantity,54.0
2003 - 2004,Andaman & Nicobar Islands,55,Electricity Quantity,
2003 - 2004,Andhra Pradesh,55,Electricity Quantity,43.0
2003 - 2004,Arunachal Pradesh,55,Electricity Quantity,
2003 - 2004,Assam,55,Electricity Quantity,
2003 - 2004,Bihar,55,Electricity Quantity,
2003 - 2004,Chandigarh,55,Electricity Quantity,
2003 - 2004,Chhattisgarh,55,Electricity Quantity,
2003 - 2004,Dadra & Nagar Haveli,55,Electricity Quantity,21.0
2003 - 2004,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2003 - 2004,Daman & Diu,55,Electricity Quantity,22.0
2003 - 2004,Delhi,55,Electricity Quantity,588.0
2003 - 2004,Goa,55,Electricity Quantity,
2003 - 2004,"Goa, Daman & Diu",55,Electricity Quantity,
2003 - 2004,Gujarat,55,Electricity Quantity,141.0
2003 - 2004,Haryana,55,Electricity Quantity,191.0
2003 - 2004,Himachal Pradesh,55,Electricity Quantity,8.0
2003 - 2004,Jammu & Kashmir,55,Electricity Quantity,8.0
2003 - 2004,Jharkhand,55,Electricity Quantity,
2003 - 2004,Karnataka,55,Electricity Quantity,592.0
2003 - 2004,Kerala,55,Electricity Quantity,34.0
2003 - 2004,Ladakh,55,Electricity Quantity,
2003 - 2004,Lakshadweep,55,Electricity Quantity,
2003 - 2004,Madhya Pradesh,55,Electricity Quantity,17.0
2003 - 2004,Maharashtra,55,Electricity Quantity,625.0
2003 - 2004,Manipur,55,Electricity Quantity,
2003 - 2004,Meghalaya,55,Electricity Quantity,
2003 - 2004,Mizoram,55,Electricity Quantity,
2003 - 2004,Nagaland,55,Electricity Quantity,
2003 - 2004,Orissa,55,Electricity Quantity,
2003 - 2004,Puducherry,55,Electricity Quantity,3.0
2003 - 2004,Punjab,55,Electricity Quantity,424.0
2003 - 2004,Rajasthan,55,Electricity Quantity,86.0
2003 - 2004,Sikkim,55,Electricity Quantity,
2003 - 2004,Tamil Nadu,55,Electricity Quantity,2126.0
2003 - 2004,Telangana,55,Electricity Quantity,
2003 - 2004,Tripura,55,Electricity Quantity,
2003 - 2004,Uttar Pradesh,55,Electricity Quantity,257.0
2003 - 2004,Uttarakhand,55,Electricity Quantity,3.0
2003 - 2004,West Bengal,55,Electricity Quantity,60.0
2004 - 2005,Andaman & Nicobar Islands,55,Electricity Quantity,
2004 - 2005,Andhra Pradesh,55,Electricity Quantity,42.0
2004 - 2005,Arunachal Pradesh,55,Electricity Quantity,
2004 - 2005,Assam,55,Electricity Quantity,
2004 - 2005,Bihar,55,Electricity Quantity,
2004 - 2005,Chandigarh,55,Electricity Quantity,
2004 - 2005,Chhattisgarh,55,Electricity Quantity,
2004 - 2005,Dadra & Nagar Haveli,55,Electricity Quantity,16.0
2004 - 2005,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2004 - 2005,Daman & Diu,55,Electricity Quantity,33.0
2004 - 2005,Delhi,55,Electricity Quantity,549.0
2004 - 2005,Goa,55,Electricity Quantity,
2004 - 2005,"Goa, Daman & Diu",55,Electricity Quantity,
2004 - 2005,Gujarat,55,Electricity Quantity,151.0
2004 - 2005,Haryana,55,Electricity Quantity,244.0
2004 - 2005,Himachal Pradesh,55,Electricity Quantity,11.0
2004 - 2005,Jammu & Kashmir,55,Electricity Quantity,8.0
2004 - 2005,Jharkhand,55,Electricity Quantity,
2004 - 2005,Karnataka,55,Electricity Quantity,629.0
2004 - 2005,Kerala,55,Electricity Quantity,35.0
2004 - 2005,Ladakh,55,Electricity Quantity,
2004 - 2005,Lakshadweep,55,Electricity Quantity,
2004 - 2005,Madhya Pradesh,55,Electricity Quantity,18.0
2004 - 2005,Maharashtra,55,Electricity Quantity,644.0
2004 - 2005,Manipur,55,Electricity Quantity,
2004 - 2005,Meghalaya,55,Electricity Quantity,
2004 - 2005,Mizoram,55,Electricity Quantity,
2004 - 2005,Nagaland,55,Electricity Quantity,
2004 - 2005,Orissa,55,Electricity Quantity,3.0
2004 - 2005,Puducherry,55,Electricity Quantity,
2004 - 2005,Punjab,55,Electricity Quantity,452.0
2004 - 2005,Rajasthan,55,Electricity Quantity,110.0
2004 - 2005,Sikkim,55,Electricity Quantity,
2004 - 2005,Tamil Nadu,55,Electricity Quantity,2334.0
2004 - 2005,Telangana,55,Electricity Quantity,
2004 - 2005,Tripura,55,Electricity Quantity,
2004 - 2005,Uttar Pradesh,55,Electricity Quantity,302.0
2004 - 2005,Uttarakhand,55,Electricity Quantity,5.0
2004 - 2005,West Bengal,55,Electricity Quantity,64.0
2005 - 2006,Andaman & Nicobar Islands,55,Electricity Quantity,
2005 - 2006,Andhra Pradesh,55,Electricity Quantity,53.0
2005 - 2006,Arunachal Pradesh,55,Electricity Quantity,
2005 - 2006,Assam,55,Electricity Quantity,
2005 - 2006,Bihar,55,Electricity Quantity,
2005 - 2006,Chandigarh,55,Electricity Quantity,
2005 - 2006,Chhattisgarh,55,Electricity Quantity,
2005 - 2006,Dadra & Nagar Haveli,55,Electricity Quantity,16.0
2005 - 2006,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2005 - 2006,Daman & Diu,55,Electricity Quantity,32.0
2005 - 2006,Delhi,55,Electricity Quantity,561.0
2005 - 2006,Goa,55,Electricity Quantity,
2005 - 2006,"Goa, Daman & Diu",55,Electricity Quantity,
2005 - 2006,Gujarat,55,Electricity Quantity,173.0
2005 - 2006,Haryana,55,Electricity Quantity,245.0
2005 - 2006,Himachal Pradesh,55,Electricity Quantity,4.0
2005 - 2006,Jammu & Kashmir,55,Electricity Quantity,9.0
2005 - 2006,Jharkhand,55,Electricity Quantity,
2005 - 2006,Karnataka,55,Electricity Quantity,614.0
2005 - 2006,Kerala,55,Electricity Quantity,35.0
2005 - 2006,Ladakh,55,Electricity Quantity,
2005 - 2006,Lakshadweep,55,Electricity Quantity,
2005 - 2006,Madhya Pradesh,55,Electricity Quantity,22.0
2005 - 2006,Maharashtra,55,Electricity Quantity,612.0
2005 - 2006,Manipur,55,Electricity Quantity,
2005 - 2006,Meghalaya,55,Electricity Quantity,
2005 - 2006,Mizoram,55,Electricity Quantity,
2005 - 2006,Nagaland,55,Electricity Quantity,
2005 - 2006,Orissa,55,Electricity Quantity,
2005 - 2006,Puducherry,55,Electricity Quantity,
2005 - 2006,Punjab,55,Electricity Quantity,510.0
2005 - 2006,Rajasthan,55,Electricity Quantity,107.0
2005 - 2006,Sikkim,55,Electricity Quantity,
2005 - 2006,Tamil Nadu,55,Electricity Quantity,2361.0
2005 - 2006,Telangana,55,Electricity Quantity,
2005 - 2006,Tripura,55,Electricity Quantity,
2005 - 2006,Uttar Pradesh,55,Electricity Quantity,423.0
2005 - 2006,Uttarakhand,55,Electricity Quantity,5.0
2005 - 2006,West Bengal,55,Electricity Quantity,74.0
2006 - 2007,Andaman & Nicobar Islands,55,Electricity Quantity,
2006 - 2007,Andhra Pradesh,55,Electricity Quantity,68.0
2006 - 2007,Arunachal Pradesh,55,Electricity Quantity,
2006 - 2007,Assam,55,Electricity Quantity,
2006 - 2007,Bihar,55,Electricity Quantity,
2006 - 2007,Chandigarh,55,Electricity Quantity,
2006 - 2007,Chhattisgarh,55,Electricity Quantity,
2006 - 2007,Dadra & Nagar Haveli,55,Electricity Quantity,24.0
2006 - 2007,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2006 - 2007,Daman & Diu,55,Electricity Quantity,28.0
2006 - 2007,Delhi,55,Electricity Quantity,557.0
2006 - 2007,Goa,55,Electricity Quantity,
2006 - 2007,"Goa, Daman & Diu",55,Electricity Quantity,
2006 - 2007,Gujarat,55,Electricity Quantity,138.0
2006 - 2007,Haryana,55,Electricity Quantity,299.0
2006 - 2007,Himachal Pradesh,55,Electricity Quantity,
2006 - 2007,Jammu & Kashmir,55,Electricity Quantity,10.0
2006 - 2007,Jharkhand,55,Electricity Quantity,
2006 - 2007,Karnataka,55,Electricity Quantity,592.0
2006 - 2007,Kerala,55,Electricity Quantity,36.0
2006 - 2007,Ladakh,55,Electricity Quantity,
2006 - 2007,Lakshadweep,55,Electricity Quantity,
2006 - 2007,Madhya Pradesh,55,Electricity Quantity,23.0
2006 - 2007,Maharashtra,55,Electricity Quantity,606.0
2006 - 2007,Manipur,55,Electricity Quantity,
2006 - 2007,Meghalaya,55,Electricity Quantity,
2006 - 2007,Mizoram,55,Electricity Quantity,
2006 - 2007,Nagaland,55,Electricity Quantity,
2006 - 2007,Orissa,55,Electricity Quantity,
2006 - 2007,Puducherry,55,Electricity Quantity,
2006 - 2007,Punjab,55,Electricity Quantity,467.0
2006 - 2007,Rajasthan,55,Electricity Quantity,101.0
2006 - 2007,Sikkim,55,Electricity Quantity,
2006 - 2007,Tamil Nadu,55,Electricity Quantity,3393.0
2006 - 2007,Telangana,55,Electricity Quantity,
2006 - 2007,Tripura,55,Electricity Quantity,
2006 - 2007,Uttar Pradesh,55,Electricity Quantity,397.0
2006 - 2007,Uttarakhand,55,Electricity Quantity,11.0
2006 - 2007,West Bengal,55,Electricity Quantity,54.0
2007 - 2008,Andaman & Nicobar Islands,55,Electricity Quantity,
2007 - 2008,Andhra Pradesh,55,Electricity Quantity,66.0
2007 - 2008,Arunachal Pradesh,55,Electricity Quantity,
2007 - 2008,Assam,55,Electricity Quantity,
2007 - 2008,Bihar,55,Electricity Quantity,
2007 - 2008,Chandigarh,55,Electricity Quantity,
2007 - 2008,Chhattisgarh,55,Electricity Quantity,
2007 - 2008,Dadra & Nagar Haveli,55,Electricity Quantity,13.0
2007 - 2008,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2007 - 2008,Daman & Diu,55,Electricity Quantity,21.0
2007 - 2008,Delhi,55,Electricity Quantity,518.0
2007 - 2008,Goa,55,Electricity Quantity,
2007 - 2008,"Goa, Daman & Diu",55,Electricity Quantity,
2007 - 2008,Gujarat,55,Electricity Quantity,253.0
2007 - 2008,Haryana,55,Electricity Quantity,315.0
2007 - 2008,Himachal Pradesh,55,Electricity Quantity,7.0
2007 - 2008,Jammu & Kashmir,55,Electricity Quantity,5.0
2007 - 2008,Jharkhand,55,Electricity Quantity,
2007 - 2008,Karnataka,55,Electricity Quantity,608.0
2007 - 2008,Kerala,55,Electricity Quantity,36.0
2007 - 2008,Ladakh,55,Electricity Quantity,
2007 - 2008,Lakshadweep,55,Electricity Quantity,
2007 - 2008,Madhya Pradesh,55,Electricity Quantity,36.0
2007 - 2008,Maharashtra,55,Electricity Quantity,572.0
2007 - 2008,Manipur,55,Electricity Quantity,
2007 - 2008,Meghalaya,55,Electricity Quantity,
2007 - 2008,Mizoram,55,Electricity Quantity,
2007 - 2008,Nagaland,55,Electricity Quantity,
2007 - 2008,Orissa,55,Electricity Quantity,
2007 - 2008,Puducherry,55,Electricity Quantity,
2007 - 2008,Punjab,55,Electricity Quantity,549.0
2007 - 2008,Rajasthan,55,Electricity Quantity,98.0
2007 - 2008,Sikkim,55,Electricity Quantity,
2007 - 2008,Tamil Nadu,55,Electricity Quantity,1585.0
2007 - 2008,Telangana,55,Electricity Quantity,
2007 - 2008,Tripura,55,Electricity Quantity,
2007 - 2008,Uttar Pradesh,55,Electricity Quantity,357.0
2007 - 2008,Uttarakhand,55,Electricity Quantity,9.0
2007 - 2008,West Bengal,55,Electricity Quantity,71.0
2008 - 2009,Andaman & Nicobar Islands,55,Electricity Quantity,
2008 - 2009,Andhra Pradesh,55,Electricity Quantity,57.0
2008 - 2009,Arunachal Pradesh,55,Electricity Quantity,
2008 - 2009,Assam,55,Electricity Quantity,8.0
2008 - 2009,Bihar,55,Electricity Quantity,
2008 - 2009,Chandigarh,55,Electricity Quantity,
2008 - 2009,Chhattisgarh,55,Electricity Quantity,
2008 - 2009,Dadra & Nagar Haveli,55,Electricity Quantity,8.0
2008 - 2009,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2008 - 2009,Daman & Diu,55,Electricity Quantity,17.0
2008 - 2009,Delhi,55,Electricity Quantity,481.0
2008 - 2009,Goa,55,Electricity Quantity,
2008 - 2009,"Goa, Daman & Diu",55,Electricity Quantity,
2008 - 2009,Gujarat,55,Electricity Quantity,184.0
2008 - 2009,Haryana,55,Electricity Quantity,301.0
2008 - 2009,Himachal Pradesh,55,Electricity Quantity,5.0
2008 - 2009,Jammu & Kashmir,55,Electricity Quantity,6.0
2008 - 2009,Jharkhand,55,Electricity Quantity,
2008 - 2009,Karnataka,55,Electricity Quantity,561.0
2008 - 2009,Kerala,55,Electricity Quantity,44.0
2008 - 2009,Ladakh,55,Electricity Quantity,
2008 - 2009,Lakshadweep,55,Electricity Quantity,
2008 - 2009,Madhya Pradesh,55,Electricity Quantity,25.0
2008 - 2009,Maharashtra,55,Electricity Quantity,711.0
2008 - 2009,Manipur,55,Electricity Quantity,
2008 - 2009,Meghalaya,55,Electricity Quantity,
2008 - 2009,Mizoram,55,Electricity Quantity,
2008 - 2009,Nagaland,55,Electricity Quantity,
2008 - 2009,Orissa,55,Electricity Quantity,
2008 - 2009,Puducherry,55,Electricity Quantity,4.0
2008 - 2009,Punjab,55,Electricity Quantity,576.0
2008 - 2009,Rajasthan,55,Electricity Quantity,90.0
2008 - 2009,Sikkim,55,Electricity Quantity,
2008 - 2009,Tamil Nadu,55,Electricity Quantity,2181.0
2008 - 2009,Telangana,55,Electricity Quantity,
2008 - 2009,Tripura,55,Electricity Quantity,
2008 - 2009,Uttar Pradesh,55,Electricity Quantity,426.0
2008 - 2009,Uttarakhand,55,Electricity Quantity,9.0
2008 - 2009,West Bengal,55,Electricity Quantity,63.0
2009 - 2010,Andaman & Nicobar Islands,55,Electricity Quantity,
2009 - 2010,Andhra Pradesh,55,Electricity Quantity,62.0
2009 - 2010,Arunachal Pradesh,55,Electricity Quantity,
2009 - 2010,Assam,55,Electricity Quantity,4.0
2009 - 2010,Bihar,55,Electricity Quantity,
2009 - 2010,Chandigarh,55,Electricity Quantity,
2009 - 2010,Chhattisgarh,55,Electricity Quantity,
2009 - 2010,Dadra & Nagar Haveli,55,Electricity Quantity,6.0
2009 - 2010,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2009 - 2010,Daman & Diu,55,Electricity Quantity,15.0
2009 - 2010,Delhi,55,Electricity Quantity,424.0
2009 - 2010,Goa,55,Electricity Quantity,
2009 - 2010,"Goa, Daman & Diu",55,Electricity Quantity,
2009 - 2010,Gujarat,55,Electricity Quantity,187.0
2009 - 2010,Haryana,55,Electricity Quantity,353.0
2009 - 2010,Himachal Pradesh,55,Electricity Quantity,3.0
2009 - 2010,Jammu & Kashmir,55,Electricity Quantity,4.0
2009 - 2010,Jharkhand,55,Electricity Quantity,5.0
2009 - 2010,Karnataka,55,Electricity Quantity,475.0
2009 - 2010,Kerala,55,Electricity Quantity,23.0
2009 - 2010,Ladakh,55,Electricity Quantity,
2009 - 2010,Lakshadweep,55,Electricity Quantity,
2009 - 2010,Madhya Pradesh,55,Electricity Quantity,13.0
2009 - 2010,Maharashtra,55,Electricity Quantity,557.0
2009 - 2010,Manipur,55,Electricity Quantity,
2009 - 2010,Meghalaya,55,Electricity Quantity,
2009 - 2010,Mizoram,55,Electricity Quantity,
2009 - 2010,Nagaland,55,Electricity Quantity,
2009 - 2010,Orissa,55,Electricity Quantity,
2009 - 2010,Puducherry,55,Electricity Quantity,4.0
2009 - 2010,Punjab,55,Electricity Quantity,584.0
2009 - 2010,Rajasthan,55,Electricity Quantity,148.0
